type,queueSize,generated,collected,elapsedInMicros,retryOnFull
LockFreeBased,700,132000,37135,678,0
LockFreeBased,800,132000,132000,1201,1
LockFreeBased,800,132000,29677,405,0
LockFreeBased,900,132000,132000,1247,1
LockFreeBased,900,132000,23768,562,0
LockFreeBased,1000,132000,132000,2124,1
LockFreeBased,1000,132000,132000,1156,0
LockFreeBased,1100,132000,132000,1100,1
LockFreeBased,1100,132000,122749,1983,0
LockFreeBased,1200,132000,132000,1784,1
LockFreeBased,1200,132000,23335,405,0
LockFreeBased,1300,132000,132000,1817,1
LockFreeBased,1300,132000,1299,284,0
LockFreeBased,1400,132000,132000,1572,1
LockFreeBased,1400,132000,128301,1073,0
LockFreeBased,1500,132000,132000,1331,1
LockFreeBased,1500,132000,114824,981,0
LockFreeBased,1600,132000,132000,1271,1
LockFreeBased,1600,132000,88380,1893,0
LockFreeBased,1700,132000,132000,1112,1
LockFreeBased,1700,132000,119345,1083,0
LockFreeBased,1800,132000,132000,1138,1
LockFreeBased,1800,132000,126708,983,0
LockFreeBased,1900,132000,132000,1083,1
LockFreeBased,1900,132000,129265,1076,0
LockFreeBased,2000,132000,132000,1160,1
LockFreeBased,2000,132000,94996,833,0
LockFreeBased,100,133000,133000,1076,1
LockFreeBased,100,133000,132849,925,0
LockFreeBased,200,133000,133000,1269,1
LockFreeBased,200,133000,133000,1035,0
LockFreeBased,300,133000,133000,1181,1
LockFreeBased,300,133000,53720,642,0
LockFreeBased,400,133000,133000,1361,1
LockFreeBased,400,133000,62335,837,0
LockFreeBased,500,133000,133000,1157,1
LockFreeBased,500,133000,77299,726,0
LockFreeBased,600,133000,133000,1081,1
LockFreeBased,600,133000,599,307,0
LockFreeBased,700,133000,133000,1169,1
LockFreeBased,700,133000,85803,922,0
LockFreeBased,800,133000,133000,1029,1
LockFreeBased,800,133000,70169,733,0
LockFreeBased,900,133000,133000,1360,1
LockFreeBased,900,133000,133000,1302,0
LockFreeBased,1000,133000,133000,1214,1
LockFreeBased,1000,133000,103229,1827,0
LockFreeBased,1100,133000,133000,1206,1
LockFreeBased,1100,133000,105873,964,0
LockFreeBased,1200,133000,133000,1127,1
LockFreeBased,1200,133000,77952,679,0
LockFreeBased,1300,133000,133000,1133,1
LockFreeBased,1300,133000,127767,1044,0
LockFreeBased,1400,133000,133000,1344,1
LockFreeBased,1400,133000,123070,1060,0
LockFreeBased,1500,133000,133000,1550,1
LockFreeBased,1500,133000,41253,453,0
LockFreeBased,1600,133000,133000,1263,1
LockFreeBased,1600,133000,122734,1161,0
LockFreeBased,1700,133000,133000,1462,1
LockFreeBased,1700,133000,128670,963,0
LockFreeBased,1800,133000,133000,1029,1
LockFreeBased,1800,133000,43536,473,0
LockFreeBased,1900,133000,133000,1319,1
LockFreeBased,1900,133000,127996,1226,0
LockFreeBased,2000,133000,133000,1385,1
LockFreeBased,2000,133000,128999,1208,0
LockFreeBased,100,134000,134000,1585,1
LockFreeBased,100,134000,70497,1017,0
LockFreeBased,200,134000,134000,1596,1
LockFreeBased,200,134000,40426,453,0
LockFreeBased,300,134000,134000,1264,1
LockFreeBased,300,134000,127029,1448,0
LockFreeBased,400,134000,134000,1147,1
LockFreeBased,400,134000,134000,1270,0
LockFreeBased,500,134000,134000,1395,1
LockFreeBased,500,134000,134000,1377,0
LockFreeBased,600,134000,134000,1025,1
LockFreeBased,600,134000,93141,1254,0
LockFreeBased,700,134000,134000,1373,1
LockFreeBased,700,134000,134000,1008,0
LockFreeBased,800,134000,134000,1468,1
LockFreeBased,800,134000,130852,1004,0
LockFreeBased,900,134000,134000,1288,1
LockFreeBased,900,134000,129298,1352,0
LockFreeBased,1000,134000,134000,1095,1
LockFreeBased,1000,134000,134000,1370,0
LockFreeBased,1100,134000,134000,956,1
LockFreeBased,1100,134000,133929,1082,0
LockFreeBased,1200,134000,134000,1391,1
LockFreeBased,1200,134000,1199,271,0
LockFreeBased,1300,134000,134000,1239,1
LockFreeBased,1300,134000,131730,1207,0
LockFreeBased,1400,134000,134000,1401,1
LockFreeBased,1400,134000,134000,831,0
LockFreeBased,1500,134000,134000,1028,1
LockFreeBased,1500,134000,45848,567,0
LockFreeBased,1600,134000,134000,1092,1
LockFreeBased,1600,134000,6109,309,0
LockFreeBased,1700,134000,134000,1226,1
LockFreeBased,1700,134000,134000,1452,0
LockFreeBased,1800,134000,134000,1153,1
LockFreeBased,1800,134000,134000,1222,0
LockFreeBased,1900,134000,134000,1126,1
LockFreeBased,1900,134000,134000,1237,0
LockFreeBased,2000,134000,134000,1047,1
LockFreeBased,2000,134000,130010,977,0
LockFreeBased,100,135000,135000,1552,1
LockFreeBased,100,135000,69070,772,0
LockFreeBased,200,135000,135000,1137,1
LockFreeBased,200,135000,125921,999,0
LockFreeBased,300,135000,135000,1106,1
LockFreeBased,300,135000,91356,1061,0
LockFreeBased,400,135000,135000,1170,1
LockFreeBased,400,135000,135000,1060,0
LockFreeBased,500,135000,135000,1172,1
LockFreeBased,500,135000,118819,1037,0
LockFreeBased,600,135000,135000,1079,1
LockFreeBased,600,135000,129616,964,0
LockFreeBased,700,135000,135000,1079,1
LockFreeBased,700,135000,135000,1112,0
LockFreeBased,800,135000,135000,1035,1
LockFreeBased,800,135000,103936,793,0
LockFreeBased,900,135000,135000,1347,1
LockFreeBased,900,135000,124916,1554,0
LockFreeBased,1000,135000,135000,1309,1
LockFreeBased,1000,135000,105073,1013,0
LockFreeBased,1100,135000,135000,1177,1
LockFreeBased,1100,135000,118805,1186,0
LockFreeBased,1200,135000,135000,1157,1
LockFreeBased,1200,135000,86977,815,0
LockFreeBased,1300,135000,135000,1095,1
LockFreeBased,1300,135000,90763,923,0
LockFreeBased,1400,135000,135000,1167,1
LockFreeBased,1400,135000,116701,1077,0
LockFreeBased,1500,135000,135000,1377,1
LockFreeBased,1500,135000,129628,1118,0
LockFreeBased,1600,135000,135000,1078,1
LockFreeBased,1600,135000,134289,882,0
LockFreeBased,1700,135000,135000,1275,1
LockFreeBased,1700,135000,135000,1180,0
LockFreeBased,1800,135000,135000,1298,1
LockFreeBased,1800,135000,104952,931,0
LockFreeBased,1900,135000,135000,1062,1
LockFreeBased,1900,135000,131948,1031,0
LockFreeBased,2000,135000,135000,1115,1
LockFreeBased,2000,135000,135000,1098,0
LockFreeBased,100,136000,136000,1010,1
LockFreeBased,100,136000,105498,850,0
LockFreeBased,200,136000,136000,1070,1
LockFreeBased,200,136000,136000,1045,0
LockFreeBased,300,136000,136000,1155,1
LockFreeBased,300,136000,62907,562,0
LockFreeBased,400,136000,136000,2280,1
LockFreeBased,400,136000,99132,903,0
LockFreeBased,500,136000,136000,1228,1
LockFreeBased,500,136000,132332,1096,0
LockFreeBased,600,136000,136000,1071,1
LockFreeBased,600,136000,86363,864,0
LockFreeBased,700,136000,136000,1151,1
LockFreeBased,700,136000,128785,1010,0
LockFreeBased,800,136000,136000,1184,1
LockFreeBased,800,136000,130566,1315,0
LockFreeBased,900,136000,136000,1073,1
LockFreeBased,900,136000,136000,1249,0
LockFreeBased,1000,136000,136000,1417,1
LockFreeBased,1000,136000,109369,964,0
LockFreeBased,1100,136000,136000,1179,1
LockFreeBased,1100,136000,136000,1277,0
LockFreeBased,1200,136000,136000,1492,1
LockFreeBased,1200,136000,108171,979,0
LockFreeBased,1300,136000,136000,1179,1
LockFreeBased,1300,136000,114916,846,0
LockFreeBased,1400,136000,136000,1030,1
LockFreeBased,1400,136000,136000,1463,0
LockFreeBased,1500,136000,136000,909,1
LockFreeBased,1500,136000,136000,939,0
LockFreeBased,1600,136000,136000,1126,1
LockFreeBased,1600,136000,91847,776,0
LockFreeBased,1700,136000,136000,1076,1
LockFreeBased,1700,136000,136000,1115,0
LockFreeBased,1800,136000,136000,1428,1
LockFreeBased,1800,136000,1799,361,0
LockFreeBased,1900,136000,136000,1391,1
LockFreeBased,1900,136000,136000,1259,0
LockFreeBased,2000,136000,136000,1112,1
LockFreeBased,2000,136000,95142,777,0
LockFreeBased,100,137000,137000,1026,1
LockFreeBased,100,137000,136990,989,0
LockFreeBased,200,137000,137000,1325,1
LockFreeBased,200,137000,132440,1068,0
LockFreeBased,300,137000,137000,987,1
LockFreeBased,300,137000,127533,922,0
LockFreeBased,400,137000,137000,1027,1
LockFreeBased,400,137000,93440,769,0
LockFreeBased,500,137000,137000,1054,1
LockFreeBased,500,137000,90763,809,0
LockFreeBased,600,137000,137000,1427,1
LockFreeBased,600,137000,21574,417,0
LockFreeBased,700,137000,137000,989,1
LockFreeBased,700,137000,75045,1841,0
LockFreeBased,800,137000,137000,2883,1
LockFreeBased,800,137000,137000,2149,0
LockFreeBased,900,137000,137000,1707,1
LockFreeBased,900,137000,128610,1377,0
LockFreeBased,1000,137000,137000,1112,1
LockFreeBased,1000,137000,122889,1280,0
LockFreeBased,1100,137000,137000,1102,1
LockFreeBased,1100,137000,137000,1087,0
LockFreeBased,1200,137000,137000,1489,1
LockFreeBased,1200,137000,133473,1072,0
LockFreeBased,1300,137000,137000,1276,1
LockFreeBased,1300,137000,137000,966,0
LockFreeBased,1400,137000,137000,936,1
LockFreeBased,1400,137000,132399,1313,0
LockFreeBased,1500,137000,137000,870,1
LockFreeBased,1500,137000,137000,1316,0
LockFreeBased,1600,137000,137000,1039,1
LockFreeBased,1600,137000,131977,949,0
LockFreeBased,1700,137000,137000,1070,1
LockFreeBased,1700,137000,137000,2576,0
LockFreeBased,1800,137000,137000,1511,1
LockFreeBased,1800,137000,123340,881,0
LockFreeBased,1900,137000,137000,1257,1
LockFreeBased,1900,137000,129190,967,0
LockFreeBased,2000,137000,137000,1495,1
LockFreeBased,2000,137000,137000,1426,0
LockFreeBased,100,138000,138000,1057,1
LockFreeBased,100,138000,137930,1199,0
LockFreeBased,200,138000,138000,1416,1
LockFreeBased,200,138000,132061,1232,0
LockFreeBased,300,138000,138000,1070,1
LockFreeBased,300,138000,70731,552,0
LockFreeBased,400,138000,138000,1425,1
LockFreeBased,400,138000,138000,1235,0
LockFreeBased,500,138000,138000,870,1
LockFreeBased,500,138000,28468,453,0
LockFreeBased,600,138000,138000,1039,1
LockFreeBased,600,138000,132395,1184,0
LockFreeBased,700,138000,138000,1105,1
LockFreeBased,700,138000,132045,1315,0
LockFreeBased,800,138000,138000,1562,1
LockFreeBased,800,138000,120185,987,0
LockFreeBased,900,138000,138000,1377,1
LockFreeBased,900,138000,79326,782,0
LockFreeBased,1000,138000,138000,1168,1
LockFreeBased,1000,138000,53226,619,0
LockFreeBased,1100,138000,138000,1142,1
LockFreeBased,1100,138000,45893,466,0
LockFreeBased,1200,138000,138000,1226,1
LockFreeBased,1200,138000,138000,1191,0
LockFreeBased,1300,138000,138000,1163,1
LockFreeBased,1300,138000,125854,1423,0
LockFreeBased,1400,138000,138000,1102,1
LockFreeBased,1400,138000,48139,598,0
LockFreeBased,1500,138000,138000,1728,1
LockFreeBased,1500,138000,137501,1249,0
LockFreeBased,1600,138000,138000,1228,1
LockFreeBased,1600,138000,127298,1206,0
LockFreeBased,1700,138000,138000,1376,1
LockFreeBased,1700,138000,104482,806,0
LockFreeBased,1800,138000,138000,974,1
LockFreeBased,1800,138000,75123,631,0
LockFreeBased,1900,138000,138000,1005,1
LockFreeBased,1900,138000,138000,1369,0
LockFreeBased,2000,138000,138000,973,1
LockFreeBased,2000,138000,99127,1111,0
LockFreeBased,100,139000,139000,1495,1
LockFreeBased,100,139000,101919,916,0
LockFreeBased,200,139000,139000,5297,1
LockFreeBased,200,139000,136350,1217,0
LockFreeBased,300,139000,139000,1127,1
LockFreeBased,300,139000,136087,2008,0
LockFreeBased,400,139000,139000,1769,1
LockFreeBased,400,139000,133703,1137,0
LockFreeBased,500,139000,139000,1387,1
LockFreeBased,500,139000,125916,1263,0
LockFreeBased,600,139000,139000,1238,1
LockFreeBased,600,139000,91908,1025,0
LockFreeBased,700,139000,139000,1374,1
LockFreeBased,700,139000,139000,1093,0
LockFreeBased,800,139000,139000,1359,1
LockFreeBased,800,139000,132618,1247,0
LockFreeBased,900,139000,139000,1345,1
LockFreeBased,900,139000,137867,1448,0
LockFreeBased,1000,139000,139000,1181,1
LockFreeBased,1000,139000,126985,1060,0
LockFreeBased,1100,139000,139000,1176,1
LockFreeBased,1100,139000,125522,854,0
LockFreeBased,1200,139000,139000,1221,1
LockFreeBased,1200,139000,134668,1339,0
LockFreeBased,1300,139000,139000,1127,1
LockFreeBased,1300,139000,75666,1124,0
LockFreeBased,1400,139000,139000,1503,1
LockFreeBased,1400,139000,90772,879,0
LockFreeBased,1500,139000,139000,1246,1
LockFreeBased,1500,139000,110649,1006,0
LockFreeBased,1600,139000,139000,1263,1
LockFreeBased,1600,139000,133851,1038,0
LockFreeBased,1700,139000,139000,1034,1
LockFreeBased,1700,139000,138713,1046,0
LockFreeBased,1800,139000,139000,1043,1
LockFreeBased,1800,139000,137280,1182,0
LockFreeBased,1900,139000,139000,1058,1
LockFreeBased,1900,139000,125414,964,0
LockFreeBased,2000,139000,139000,1133,1
LockFreeBased,2000,139000,139000,1191,0
LockFreeBased,100,140000,140000,1244,1
LockFreeBased,100,140000,99,283,0
LockFreeBased,200,140000,140000,1968,1
LockFreeBased,200,140000,127828,1695,0
LockFreeBased,300,140000,140000,972,1
LockFreeBased,300,140000,66795,593,0
LockFreeBased,400,140000,140000,1067,1
LockFreeBased,400,140000,139962,971,0
LockFreeBased,500,140000,140000,1210,1
LockFreeBased,500,140000,136422,1045,0
LockFreeBased,600,140000,140000,4067,1
LockFreeBased,600,140000,63674,525,0
LockFreeBased,700,140000,140000,1228,1
LockFreeBased,700,140000,27934,799,0
LockFreeBased,800,140000,140000,1825,1
LockFreeBased,800,140000,121396,1521,0
LockFreeBased,900,140000,140000,1519,1
LockFreeBased,900,140000,124791,1525,0
LockFreeBased,1000,140000,140000,1186,1
LockFreeBased,1000,140000,125255,1231,0
LockFreeBased,1100,140000,140000,1106,1
LockFreeBased,1100,140000,140000,1101,0
LockFreeBased,1200,140000,140000,1175,1
LockFreeBased,1200,140000,7871,237,0
LockFreeBased,1300,140000,140000,920,1
LockFreeBased,1300,140000,107295,819,0
LockFreeBased,1400,140000,140000,1027,1
LockFreeBased,1400,140000,140000,1032,0
LockFreeBased,1500,140000,140000,1361,1
LockFreeBased,1500,140000,102515,1328,0
LockFreeBased,1600,140000,140000,1127,1
LockFreeBased,1600,140000,134690,1141,0
LockFreeBased,1700,140000,140000,1214,1
LockFreeBased,1700,140000,128783,1161,0
LockFreeBased,1800,140000,140000,1084,1
LockFreeBased,1800,140000,104815,968,0
LockFreeBased,1900,140000,140000,1430,1
LockFreeBased,1900,140000,140000,1086,0
LockFreeBased,2000,140000,140000,1394,1
LockFreeBased,2000,140000,13841,292,0
LockFreeBased,100,141000,141000,928,1
LockFreeBased,100,141000,107234,1363,0
LockFreeBased,200,141000,141000,1038,1
LockFreeBased,200,141000,99966,1301,0
LockFreeBased,300,141000,141000,1504,1
LockFreeBased,300,141000,43663,505,0
LockFreeBased,400,141000,141000,1360,1
LockFreeBased,400,141000,141000,1538,0
LockFreeBased,500,141000,141000,1137,1
LockFreeBased,500,141000,140236,991,0
LockFreeBased,600,141000,141000,1215,1
LockFreeBased,600,141000,136173,1221,0
LockFreeBased,700,141000,141000,1235,1
LockFreeBased,700,141000,77265,762,0
LockFreeBased,800,141000,141000,1542,1
LockFreeBased,800,141000,136388,1174,0
LockFreeBased,900,141000,141000,964,1
LockFreeBased,900,141000,109839,817,0
LockFreeBased,1000,141000,141000,1322,1
LockFreeBased,1000,141000,132114,1458,0
LockFreeBased,1100,141000,141000,1212,1
LockFreeBased,1100,141000,141000,1124,0
LockFreeBased,1200,141000,141000,1403,1
LockFreeBased,1200,141000,95426,1817,0
LockFreeBased,1300,141000,141000,2093,1
LockFreeBased,1300,141000,126880,1818,0
LockFreeBased,1400,141000,141000,1681,1
LockFreeBased,1400,141000,136183,1461,0
LockFreeBased,1500,141000,141000,1494,1
LockFreeBased,1500,141000,118360,1018,0
LockFreeBased,1600,141000,141000,1242,1
LockFreeBased,1600,141000,92585,867,0
LockFreeBased,1700,141000,141000,1298,1
LockFreeBased,1700,141000,116836,966,0
LockFreeBased,1800,141000,141000,1043,1
LockFreeBased,1800,141000,140919,1202,0
LockFreeBased,1900,141000,141000,1317,1
LockFreeBased,1900,141000,140476,954,0
LockFreeBased,2000,141000,141000,1030,1
LockFreeBased,2000,141000,113425,932,0
LockFreeBased,100,142000,142000,1230,1
LockFreeBased,100,142000,137303,1151,0
LockFreeBased,200,142000,142000,1291,1
LockFreeBased,200,142000,25472,463,0
LockFreeBased,300,142000,142000,1144,1
LockFreeBased,300,142000,109851,1112,0
LockFreeBased,400,142000,142000,2879,1
LockFreeBased,400,142000,84049,1030,0
LockFreeBased,500,142000,142000,1002,1
LockFreeBased,500,142000,136553,1501,0
LockFreeBased,600,142000,142000,1189,1
LockFreeBased,600,142000,102373,951,0
LockFreeBased,700,142000,142000,1355,1
LockFreeBased,700,142000,131328,1066,0
LockFreeBased,800,142000,142000,982,1
LockFreeBased,800,142000,135845,1030,0
LockFreeBased,900,142000,142000,1300,1
LockFreeBased,900,142000,116480,1235,0
LockFreeBased,1000,142000,142000,1482,1
LockFreeBased,1000,142000,124329,1334,0
LockFreeBased,1100,142000,142000,1443,1
LockFreeBased,1100,142000,120809,1261,0
LockFreeBased,1200,142000,142000,1357,1
LockFreeBased,1200,142000,110634,978,0
LockFreeBased,1300,142000,142000,1304,1
LockFreeBased,1300,142000,84968,794,0
LockFreeBased,1400,142000,142000,1256,1
LockFreeBased,1400,142000,135756,1089,0
LockFreeBased,1500,142000,142000,1013,1
LockFreeBased,1500,142000,112670,927,0
LockFreeBased,1600,142000,142000,1214,1
LockFreeBased,1600,142000,142000,983,0
LockFreeBased,1700,142000,142000,1042,1
LockFreeBased,1700,142000,128943,1062,0
LockFreeBased,1800,142000,142000,2603,1
LockFreeBased,1800,142000,135638,1256,0
LockFreeBased,1900,142000,142000,1145,1
LockFreeBased,1900,142000,141611,827,0
LockFreeBased,2000,142000,142000,1095,1
LockFreeBased,2000,142000,132548,928,0
LockFreeBased,100,143000,143000,1083,1
LockFreeBased,100,143000,142948,1036,0
LockFreeBased,200,143000,143000,1053,1
LockFreeBased,200,143000,137354,1234,0
LockFreeBased,300,143000,143000,1336,1
LockFreeBased,300,143000,136015,1075,0
LockFreeBased,400,143000,143000,1620,1
LockFreeBased,400,143000,131468,1485,0
LockFreeBased,500,143000,143000,1715,1
LockFreeBased,500,143000,132185,1253,0
LockFreeBased,600,143000,143000,1257,1
LockFreeBased,600,143000,20418,335,0
LockFreeBased,700,143000,143000,1250,1
LockFreeBased,700,143000,142764,925,0
LockFreeBased,800,143000,143000,1112,1
LockFreeBased,800,143000,114343,929,0
LockFreeBased,900,143000,143000,988,1
LockFreeBased,900,143000,143000,1021,0
LockFreeBased,1000,143000,143000,1051,1
LockFreeBased,1000,143000,89847,860,0
LockFreeBased,1100,143000,143000,1055,1
LockFreeBased,1100,143000,143000,1172,0
LockFreeBased,1200,143000,143000,1133,1
LockFreeBased,1200,143000,36426,609,0
LockFreeBased,1300,143000,143000,1495,1
LockFreeBased,1300,143000,102569,857,0
LockFreeBased,1400,143000,143000,1054,1
LockFreeBased,1400,143000,91518,808,0
LockFreeBased,1500,143000,143000,1259,1
LockFreeBased,1500,143000,142670,1165,0
LockFreeBased,1600,143000,143000,1154,1
LockFreeBased,1600,143000,143000,1126,0
LockFreeBased,1700,143000,143000,1132,1
LockFreeBased,1700,143000,143000,1388,0
LockFreeBased,1800,143000,143000,1087,1
LockFreeBased,1800,143000,143000,960,0
LockFreeBased,1900,143000,143000,1178,1
LockFreeBased,1900,143000,76489,773,0
LockFreeBased,2000,143000,143000,1074,1
LockFreeBased,2000,143000,69207,799,0
LockFreeBased,100,144000,144000,1275,1
LockFreeBased,100,144000,139035,1298,0
LockFreeBased,200,144000,144000,1114,1
LockFreeBased,200,144000,63673,589,0
LockFreeBased,300,144000,144000,1204,1
LockFreeBased,300,144000,138990,1327,0
LockFreeBased,400,144000,144000,1743,1
LockFreeBased,400,144000,139449,1017,0
LockFreeBased,500,144000,144000,1148,1
LockFreeBased,500,144000,123456,750,0
LockFreeBased,600,144000,144000,1387,1
LockFreeBased,600,144000,141832,1050,0
LockFreeBased,700,144000,144000,1039,1
LockFreeBased,700,144000,98143,1077,0
LockFreeBased,800,144000,144000,2446,1
LockFreeBased,800,144000,111011,857,0
LockFreeBased,900,144000,144000,1316,1
LockFreeBased,900,144000,87748,660,0
LockFreeBased,1000,144000,144000,908,1
LockFreeBased,1000,144000,79042,565,0
LockFreeBased,1100,144000,144000,1127,1
LockFreeBased,1100,144000,144000,1062,0
LockFreeBased,1200,144000,144000,1412,1
LockFreeBased,1200,144000,110129,912,0
LockFreeBased,1300,144000,144000,1966,1
LockFreeBased,1300,144000,144000,960,0
LockFreeBased,1400,144000,144000,1330,1
LockFreeBased,1400,144000,124925,1159,0
LockFreeBased,1500,144000,144000,1304,1
LockFreeBased,1500,144000,39009,491,0
LockFreeBased,1600,144000,144000,935,1
LockFreeBased,1600,144000,142132,1080,0
LockFreeBased,1700,144000,144000,995,1
LockFreeBased,1700,144000,96623,1173,0
LockFreeBased,1800,144000,144000,1228,1
LockFreeBased,1800,144000,143961,1189,0
LockFreeBased,1900,144000,144000,1244,1
LockFreeBased,1900,144000,74187,683,0
LockFreeBased,2000,144000,144000,1193,1
LockFreeBased,2000,144000,141885,1255,0
LockFreeBased,100,145000,145000,1692,1
LockFreeBased,100,145000,139272,880,0
LockFreeBased,200,145000,145000,937,1
LockFreeBased,200,145000,125755,1511,0
LockFreeBased,300,145000,145000,1560,1
LockFreeBased,300,145000,57056,608,0
LockFreeBased,400,145000,145000,1186,1
LockFreeBased,400,145000,144995,1137,0
LockFreeBased,500,145000,145000,1186,1
LockFreeBased,500,145000,78589,834,0
LockFreeBased,600,145000,145000,1244,1
LockFreeBased,600,145000,138366,1225,0
LockFreeBased,700,145000,145000,1345,1
LockFreeBased,700,145000,87776,882,0
LockFreeBased,800,145000,145000,1220,1
LockFreeBased,800,145000,139919,1172,0
LockFreeBased,900,145000,145000,1141,1
LockFreeBased,900,145000,127099,1266,0
LockFreeBased,1000,145000,145000,1348,1
LockFreeBased,1000,145000,36817,416,0
LockFreeBased,1100,145000,145000,1178,1
LockFreeBased,1100,145000,89512,842,0
LockFreeBased,1200,145000,145000,1173,1
LockFreeBased,1200,145000,93618,812,0
LockFreeBased,1300,145000,145000,1113,1
LockFreeBased,1300,145000,31586,379,0
LockFreeBased,1400,145000,145000,1021,1
LockFreeBased,1400,145000,81800,765,0
LockFreeBased,1500,145000,145000,1004,1
LockFreeBased,1500,145000,137549,871,0
LockFreeBased,1600,145000,145000,1035,1
LockFreeBased,1600,145000,130949,1162,0
LockFreeBased,1700,145000,145000,3417,1
LockFreeBased,1700,145000,66477,979,0
LockFreeBased,1800,145000,145000,1543,1
LockFreeBased,1800,145000,115527,1376,0
LockFreeBased,1900,145000,145000,1558,1
LockFreeBased,1900,145000,145000,1531,0
LockFreeBased,2000,145000,145000,1207,1
LockFreeBased,2000,145000,140261,1165,0
LockFreeBased,100,146000,146000,1135,1
LockFreeBased,100,146000,145764,1140,0
LockFreeBased,200,146000,146000,1001,1
LockFreeBased,200,146000,123224,913,0
LockFreeBased,300,146000,146000,1048,1
LockFreeBased,300,146000,146000,1113,0
LockFreeBased,400,146000,146000,1286,1
LockFreeBased,400,146000,136296,1162,0
LockFreeBased,500,146000,146000,989,1
LockFreeBased,500,146000,146000,1130,0
LockFreeBased,600,146000,146000,1138,1
LockFreeBased,600,146000,15314,334,0
LockFreeBased,700,146000,146000,1332,1
LockFreeBased,700,146000,146000,1537,0
LockFreeBased,800,146000,146000,1050,1
LockFreeBased,800,146000,115295,902,0
LockFreeBased,900,146000,146000,1022,1
LockFreeBased,900,146000,127649,958,0
LockFreeBased,1000,146000,146000,1161,1
LockFreeBased,1000,146000,130501,1026,0
LockFreeBased,1100,146000,146000,1710,1
LockFreeBased,1100,146000,137194,1461,0
LockFreeBased,1200,146000,146000,1051,1
LockFreeBased,1200,146000,83546,712,0
LockFreeBased,1300,146000,146000,1202,1
LockFreeBased,1300,146000,141348,1075,0
LockFreeBased,1400,146000,146000,1186,1
LockFreeBased,1400,146000,141394,1179,0
LockFreeBased,1500,146000,146000,1160,1
LockFreeBased,1500,146000,95854,885,0
LockFreeBased,1600,146000,146000,1311,1
LockFreeBased,1600,146000,33207,491,0
LockFreeBased,1700,146000,146000,1610,1
LockFreeBased,1700,146000,102996,838,0
LockFreeBased,1800,146000,146000,1354,1
LockFreeBased,1800,146000,112175,1349,0
LockFreeBased,1900,146000,146000,1293,1
LockFreeBased,1900,146000,94558,924,0
LockFreeBased,2000,146000,146000,1308,1
LockFreeBased,2000,146000,146000,1249,0
LockFreeBased,100,147000,147000,1211,1
LockFreeBased,100,147000,146770,879,0
LockFreeBased,200,147000,147000,1154,1
LockFreeBased,200,147000,144058,983,0
LockFreeBased,300,147000,147000,1192,1
LockFreeBased,300,147000,144941,991,0
LockFreeBased,400,147000,147000,1334,1
LockFreeBased,400,147000,129621,1011,0
LockFreeBased,500,147000,147000,1051,1
LockFreeBased,500,147000,138048,1180,0
LockFreeBased,600,147000,147000,1412,1
LockFreeBased,600,147000,102849,1009,0
LockFreeBased,700,147000,147000,1238,1
LockFreeBased,700,147000,122478,950,0
LockFreeBased,800,147000,147000,1161,1
LockFreeBased,800,147000,147000,1074,0
LockFreeBased,900,147000,147000,1288,1
LockFreeBased,900,147000,147000,1454,0
LockFreeBased,1000,147000,147000,1046,1
LockFreeBased,1000,147000,122455,2643,0
LockFreeBased,1100,147000,147000,1224,1
LockFreeBased,1100,147000,72823,657,0
LockFreeBased,1200,147000,147000,1166,1
LockFreeBased,1200,147000,113082,907,0
LockFreeBased,1300,147000,147000,1172,1
LockFreeBased,1300,147000,141720,1817,0
LockFreeBased,1400,147000,147000,1435,1
LockFreeBased,1400,147000,142249,1151,0
LockFreeBased,1500,147000,147000,1096,1
LockFreeBased,1500,147000,142917,1043,0
LockFreeBased,1600,147000,147000,1158,1
LockFreeBased,1600,147000,147000,1423,0
LockFreeBased,1700,147000,147000,1053,1
LockFreeBased,1700,147000,142687,1072,0
LockFreeBased,1800,147000,147000,1406,1
LockFreeBased,1800,147000,147000,1486,0
LockFreeBased,1900,147000,147000,1025,1
LockFreeBased,1900,147000,147000,1025,0
LockFreeBased,2000,147000,147000,1513,1
LockFreeBased,2000,147000,126128,1070,0
LockFreeBased,100,148000,148000,1103,1
LockFreeBased,100,148000,119041,997,0
LockFreeBased,200,148000,148000,1191,1
LockFreeBased,200,148000,102192,1262,0
LockFreeBased,300,148000,148000,1322,1
LockFreeBased,300,148000,142115,1100,0
LockFreeBased,400,148000,148000,1358,1
LockFreeBased,400,148000,148000,1110,0
LockFreeBased,500,148000,148000,1029,1
LockFreeBased,500,148000,146177,1501,0
LockFreeBased,600,148000,148000,1052,1
LockFreeBased,600,148000,123849,813,0
LockFreeBased,700,148000,148000,1084,1
LockFreeBased,700,148000,99147,1300,0
LockFreeBased,800,148000,148000,1141,1
LockFreeBased,800,148000,147256,1223,0
LockFreeBased,900,148000,148000,1158,1
LockFreeBased,900,148000,106053,1041,0
LockFreeBased,1000,148000,148000,1154,1
LockFreeBased,1000,148000,128834,895,0
LockFreeBased,1100,148000,148000,1568,1
LockFreeBased,1100,148000,98293,721,0
LockFreeBased,1200,148000,148000,1031,1
LockFreeBased,1200,148000,105298,701,0
LockFreeBased,1300,148000,148000,1223,1
LockFreeBased,1300,148000,139807,1169,0
LockFreeBased,1400,148000,148000,1075,1
LockFreeBased,1400,148000,130458,991,0
